timestamps,90,102,101,107,65,103
2022-10-01 00:05:05.771548,10,9,6,1,6,3
2022-10-01 01:05:08.526286,10,6,13,1,5,2
2022-10-01 02:05:09.305373,10,4,10,3,6,2
2022-10-01 03:05:10.046779,9,3,10,1,6,2
2022-10-01 04:05:11.827629,8,4,10,1,6,4
2022-10-01 05:05:12.939431,10,4,11,1,9,3
2022-10-01 06:05:15.006713,10,4,12,1,10,3
2022-10-01 07:05:17.483745,9,3,13,1,13,3
2022-10-01 08:05:19.155146,11,3,13,2,13,3
2022-10-01 09:05:19.708838,8,3,13,2,13,3
2022-10-01 10:05:20.727888,11,6,14,2,14,3
2022-10-01 11:05:21.745142,11,6,14,5,14,7
2022-10-01 12:05:23.072099,11,8,11,6,13,12
2022-10-01 13:05:26.222058,11,8,12,5,13,15
2022-10-01 14:05:25.939102,10,10,14,8,16,15
2022-10-01 15:05:29.000915,17,13,11,7,16,14
2022-10-01 16:05:31.988153,18,17,12,7,14,9
2022-10-01 17:05:32.878242,19,16,9,11,9,10
2022-10-01 18:05:33.910945,21,14,11,11,7,10
2022-10-01 19:05:36.638300,17,14,12,12,11,16
2022-10-01 20:05:37.067159,21,15,14,13,13,20
2022-10-01 21:05:38.849112,15,20,15,13,9,20
2022-10-01 22:05:41.535954,19,19,8,15,9,20
2022-10-01 23:05:54.484056,24,20,8,15,9,16
2022-10-02 00:05:42.684783,23,18,8,15,10,13
2022-10-02 01:05:44.994073,26,16,7,14,12,12
2022-10-02 02:05:51.609846,22,16,7,12,15,10
2022-10-02 03:05:49.498718,19,13,5,12,17,7
2022-10-02 04:05:51.952132,19,12,4,12,18,7
2022-10-02 05:05:54.623001,18,11,6,10,18,7
2022-10-02 06:05:57.538513,17,11,6,10,18,7
2022-10-02 07:05:59.567282,16,12,7,10,19,5
2022-10-02 08:06:02.722214,16,12,7,10,19,6
2022-10-02 09:06:03.366210,15,12,7,10,18,6
2022-10-02 10:06:05.529698,19,13,7,10,16,7
2022-10-02 11:06:06.146483,18,12,7,12,10,9
2022-10-02 12:06:09.232691,16,14,9,12,7,8
2022-10-02 13:06:11.592572,16,13,10,17,7,11
2022-10-02 14:06:12.456128,17,11,11,17,9,11
2022-10-02 15:06:14.705947,21,11,12,18,12,10
2022-10-02 16:06:16.342238,24,11,15,18,13,9
2022-10-02 17:06:16.606456,14,12,16,18,11,10
2022-10-02 18:06:17.705900,24,15,15,18,8,8
2022-10-02 19:06:18.054035,23,22,13,17,9,13
2022-10-02 20:06:20.788148,24,19,13,21,13,12
2022-10-02 21:06:23.374416,16,20,13,21,10,11
2022-10-02 22:06:26.189493,17,19,13,21,10,11
2022-10-02 23:06:26.770358,16,18,11,21,10,8
2022-10-03 00:06:27.221477,16,18,12,15,13,4
2022-10-03 01:06:28.201263,16,17,12,13,14,3
2022-10-03 02:06:28.589980,16,17,12,13,13,3
2022-10-03 03:06:31.273828,17,17,11,13,13,3
2022-10-03 04:06:33.814809,17,17,11,13,12,3
2022-10-03 05:06:36.751404,17,17,12,13,12,10
2022-10-03 06:06:40.057746,17,17,12,13,11,10
2022-10-03 07:06:42.575572,18,16,13,14,11,11
2022-10-03 08:06:44.549909,17,15,13,14,9,12
2022-10-03 09:06:46.610844,19,16,19,15,9,10
2022-10-03 10:06:47.648951,15,16,25,19,13,5
2022-10-03 11:06:50.426455,10,16,26,20,15,5
2022-10-03 12:06:51.445712,9,19,26,18,15,5
2022-10-03 13:06:52.260533,11,20,25,20,15,9
2022-10-03 14:06:53.882466,12,19,23,15,16,7
2022-10-03 15:06:55.233005,11,17,23,14,17,6
2022-10-03 16:06:57.969021,10,19,22,17,14,9
2022-10-03 17:06:58.965300,15,16,19,20,10,11
2022-10-03 18:07:02.052869,11,16,18,18,15,9
2022-10-03 19:07:04.813547,12,9,15,12,11,8
2022-10-03 20:07:07.563735,17,8,6,10,7,11
2022-10-03 21:07:07.953784,20,7,6,5,4,8
2022-10-03 22:07:09.354219,18,7,7,5,6,6
2022-10-03 23:07:11.371694,13,7,7,6,6,6
2022-10-04 00:07:11.984612,13,7,5,4,4,6
2022-10-04 01:07:13.415042,11,15,14,2,5,5
2022-10-04 02:07:14.785589,9,15,14,6,5,6
2022-10-04 03:07:17.711298,9,15,14,6,5,6
2022-10-04 04:07:17.823729,9,15,14,6,5,6
2022-10-04 05:07:19.690382,8,15,14,6,5,6
2022-10-04 06:07:19.952689,8,15,14,6,4,6
2022-10-04 07:07:20.398206,10,14,13,7,3,5
2022-10-04 08:07:22.088663,8,14,14,8,3,6
2022-10-04 09:07:25.076402,10,12,16,13,7,3
2022-10-04 10:07:27.775854,8,11,17,17,11,3
2022-10-04 11:07:29.742241,5,10,18,19,13,3
2022-10-04 12:07:29.955531,4,9,18,21,12,5
2022-10-04 13:07:31.700299,4,9,19,24,10,3
2022-10-04 14:07:33.998897,6,6,19,23,9,3
2022-10-04 15:07:37.117266,7,5,18,20,12,6
2022-10-04 16:07:38.134027,8,6,19,22,9,9
2022-10-04 17:07:39.251873,6,4,18,22,5,4
2022-10-04 18:07:39.359847,7,5,18,20,1,6
2022-10-04 19:07:42.044232,4,3,15,15,1,4
2022-10-04 20:07:43.923166,8,9,11,12,6,1
2022-10-04 21:07:44.669345,6,7,9,6,4,6
2022-10-04 22:07:46.701190,5,5,8,8,9,10
2022-10-04 23:07:48.010338,7,3,5,8,10,4
2022-10-05 00:07:48.431375,5,1,4,1,10,1
2022-10-05 01:07:49.680011,2,2,1,2,8,2
2022-10-05 02:07:52.242494,1,2,0,0,6,1
2022-10-05 03:07:54.270684,1,1,0,0,4,1
2022-10-05 04:07:56.924520,1,0,0,0,4,1
2022-10-05 05:07:59.280998,1,15,0,8,4,1
2022-10-05 06:08:00.064589,1,15,0,8,4,1
2022-10-05 07:08:00.508470,3,14,0,8,5,2
2022-10-05 08:08:02.206146,15,12,1,8,6,2
2022-10-05 09:08:03.195609,8,12,4,11,3,3
2022-10-05 10:08:05.161742,12,14,7,19,8,5
2022-10-05 11:08:06.590851,14,14,10,20,10,4
2022-10-05 12:08:09.119708,16,14,10,21,10,6
2022-10-05 13:08:11.079659,18,12,8,17,11,4
2022-10-05 14:08:11.312319,16,11,6,15,12,3
2022-10-05 15:08:11.925315,17,13,4,15,12,4
2022-10-05 16:08:13.242576,20,13,6,12,4,3
2022-10-05 17:08:15.085888,9,12,4,11,8,3
2022-10-05 18:08:16.825128,4,8,4,11,10,4
2022-10-05 19:08:18.595853,9,5,1,7,1,7
2022-10-05 20:08:21.767841,2,3,4,1,3,7
2022-10-05 21:08:24.369377,4,3,4,0,2,2
2022-10-05 22:08:25.764034,3,0,0,0,6,5
2022-10-05 23:08:28.608419,5,0,2,0,4,1
2022-10-06 00:08:29.860832,2,0,0,0,5,1
2022-10-06 01:08:33.155513,0,0,1,0,7,2
2022-10-06 02:08:33.862198,0,0,2,1,7,0
2022-10-06 03:08:36.773201,9,0,2,8,8,0
2022-10-06 04:08:38.324082,8,0,2,7,7,0
2022-10-06 05:08:39.561021,7,0,2,7,7,0
2022-10-06 06:08:40.563803,7,0,2,7,8,0
2022-10-06 07:08:41.679023,6,0,2,7,8,1
2022-10-06 08:08:42.302176,14,0,0,6,5,2
2022-10-06 09:08:43.148152,14,2,2,8,6,4
2022-10-06 10:08:44.250705,9,5,2,19,11,5
2022-10-06 11:08:44.804859,9,6,5,19,14,4
2022-10-06 13:09:05.331207,6,4,1,20,15,6
2022-10-06 14:09:07.301697,5,3,0,17,16,5
2022-10-06 15:08:53.788621,5,3,2,15,21,2
2022-10-06 16:08:55.179631,4,2,1,15,18,6
2022-10-06 17:08:55.914802,5,1,3,15,16,3
2022-10-06 18:08:57.236285,5,10,0,13,11,11
2022-10-06 19:08:58.999239,6,13,1,11,1,4
2022-10-06 20:09:01.098904,4,11,1,3,5,1
2022-10-06 21:09:03.744938,5,12,2,2,2,2
2022-10-06 22:09:05.108620,2,6,0,1,6,1
2022-10-06 23:09:05.787679,2,3,1,1,9,0
2022-10-07 00:09:06.633898,1,2,0,1,9,2
2022-10-07 01:09:06.864836,3,2,0,2,9,2
2022-10-07 02:09:09.640530,3,2,12,1,7,3
2022-10-07 03:09:10.366654,3,3,12,1,7,3
2022-10-07 04:09:11.794688,4,2,12,1,8,3
2022-10-07 05:09:13.164876,4,11,12,1,8,3
2022-10-07 06:09:16.099061,4,11,12,1,8,4
2022-10-07 07:09:16.775809,4,10,12,2,8,5
2022-10-07 08:09:18.237758,3,11,11,3,8,7
2022-10-07 09:09:19.680795,12,8,15,6,11,7
2022-10-07 10:09:20.150303,10,11,16,13,9,3
2022-10-07 11:09:23.005682,10,9,17,16,5,5
2022-10-07 12:09:25.887077,8,8,17,17,5,4
2022-10-07 13:09:28.724520,11,6,13,18,6,6
2022-10-07 14:09:29.907022,12,5,11,18,8,6
2022-10-07 15:09:32.451419,14,5,9,10,14,5
2022-10-07 16:09:33.160006,12,3,6,8,7,8
2022-10-07 17:09:35.187799,6,4,7,9,6,12
2022-10-07 18:09:35.947725,11,5,4,10,3,7
2022-10-07 19:09:38.056790,8,5,2,12,4,6
2022-10-07 20:09:40.601518,10,5,13,12,9,12
2022-10-07 21:09:43.658976,11,7,12,8,7,2
2022-10-07 22:09:47.190532,5,4,14,10,6,3
2022-10-07 23:09:47.707211,5,4,16,9,9,4
2022-10-08 00:09:51.080405,3,4,10,7,7,0
2022-10-08 01:09:53.862391,1,3,10,7,7,1
2022-10-08 02:09:54.528345,4,4,8,5,8,2
2022-10-08 03:09:54.142484,2,4,5,5,7,3
2022-10-08 04:09:57.179819,2,3,7,5,7,4
2022-10-08 05:09:59.600956,7,3,6,4,7,4
2022-10-08 06:10:01.633166,8,3,6,4,7,4
2022-10-08 07:10:03.066908,9,3,6,4,7,5
2022-10-08 08:10:04.566049,8,3,7,4,8,4
2022-10-08 09:10:07.742726,8,3,7,4,10,5
2022-10-08 10:10:09.329506,6,5,7,4,8,9
2022-10-08 11:10:11.618578,3,8,8,7,8,7
2022-10-08 12:10:15.048744,10,6,7,7,5,9
2022-10-08 13:10:15.679640,18,6,5,8,9,16
2022-10-08 14:10:16.753702,25,9,7,8,9,21
2022-10-08 15:10:18.830295,24,9,7,8,8,19
2022-10-08 16:10:21.403230,25,10,9,11,9,16
2022-10-08 17:10:22.108600,15,11,9,11,9,13
2022-10-08 18:10:24.482971,14,8,8,8,10,12
2022-10-08 19:10:26.012826,21,8,10,8,9,12
2022-10-08 20:10:27.325426,17,8,10,8,12,20
2022-10-08 21:10:30.116641,16,6,11,10,12,17
2022-10-08 22:10:32.274401,15,5,13,10,9,16
2022-10-08 23:10:35.794964,10,4,12,10,8,17
2022-10-09 00:10:36.710350,8,3,10,9,8,15
2022-10-09 01:10:38.751689,1,3,8,7,7,14
2022-10-09 02:10:39.951625,1,3,5,5,8,12
2022-10-09 03:10:42.717905,0,5,5,3,9,11
2022-10-09 04:10:45.169276,0,3,5,3,9,10
2022-10-09 05:10:46.839756,0,3,3,3,8,10
2022-10-09 06:10:47.266182,0,2,3,3,8,10
2022-10-09 07:10:48.875521,0,1,3,3,7,11
2022-10-09 08:10:48.945650,2,1,4,2,7,11
2022-10-09 09:10:49.307972,3,3,4,2,8,12
2022-10-09 10:10:50.217397,6,3,6,2,7,12
2022-10-09 11:10:52.866192,8,4,8,3,4,12
2022-10-09 12:10:55.946462,9,4,8,4,4,11
2022-10-09 13:10:57.766977,11,3,7,9,9,11
2022-10-09 14:11:00.588344,5,5,7,14,5,12
2022-10-09 15:11:02.184015,4,5,9,12,7,13
2022-10-09 16:11:02.606454,5,3,8,12,4,14
2022-10-09 17:11:03.553905,5,1,3,10,6,14
2022-10-09 18:11:04.341034,8,1,3,9,2,16
2022-10-09 19:11:06.664696,7,0,7,8,3,18
2022-10-09 20:11:09.536301,3,1,7,5,2,19
2022-10-09 21:11:12.452545,1,0,11,7,3,10
2022-10-09 22:11:12.872239,0,0,11,6,2,9
2022-10-09 23:11:13.033275,3,0,9,5,4,8
2022-10-10 00:11:13.182087,1,0,9,4,4,9
2022-10-10 01:11:15.516015,1,0,10,3,4,9
2022-10-10 02:11:14.420345,2,1,10,2,5,7
2022-10-10 03:11:14.411801,2,1,10,2,5,7
2022-10-10 04:11:20.579847,2,1,10,2,5,7
2022-10-10 05:11:16.791265,1,1,10,2,5,7
2022-10-10 06:11:19.894821,1,1,10,2,4,7
2022-10-10 07:11:22.761848,2,1,11,3,4,7
2022-10-10 08:11:24.961801,13,2,12,4,7,10
2022-10-10 09:11:26.690914,15,6,15,5,13,11
2022-10-10 10:11:29.304743,14,6,16,5,14,10
2022-10-10 11:11:31.225595,14,7,14,5,14,10
2022-10-10 12:11:32.887136,13,8,17,6,15,8
2022-10-10 13:11:33.849148,11,12,17,5,16,8
2022-10-10 14:11:36.752070,12,10,14,6,18,4
2022-10-10 15:11:39.449897,15,11,13,3,17,5
2022-10-10 16:11:41.568649,10,11,15,6,16,8
2022-10-10 17:11:44.008982,9,9,13,7,16,7
2022-10-10 18:11:45.058234,6,8,10,6,14,7
2022-10-10 19:11:47.773140,4,5,9,6,15,7
2022-10-10 20:11:50.436983,4,4,4,4,9,8
2022-10-10 21:11:51.683395,1,4,3,2,10,6
2022-10-10 22:11:54.896974,3,2,2,2,11,2
2022-10-10 23:11:55.113586,2,2,1,2,11,1
2022-10-11 00:11:57.640440,3,2,1,2,10,1
2022-10-11 01:11:58.191830,0,2,12,2,10,2
2022-10-11 02:11:58.953367,12,2,8,2,10,0
2022-10-11 03:11:59.789482,11,2,8,2,10,0
2022-10-11 04:12:00.732063,11,2,8,3,9,0
2022-10-11 05:12:01.174308,11,6,8,3,9,11
2022-10-11 06:12:02.936487,11,6,8,3,10,10
2022-10-11 07:12:06.065070,13,5,8,4,9,11
2022-10-11 08:12:06.581400,11,6,10,4,9,11
2022-10-11 09:12:06.639907,7,8,11,3,15,11
2022-10-11 10:12:08.245844,6,9,13,7,15,12
2022-10-11 11:12:08.969734,6,6,12,9,14,12
2022-10-11 12:12:10.957497,4,8,13,9,14,12
2022-10-11 13:12:11.618026,1,6,12,10,14,10
2022-10-11 14:12:12.476718,5,7,11,8,16,8
2022-10-11 15:12:12.671815,5,6,12,7,14,5
2022-10-11 16:12:14.269421,2,5,13,6,11,4
2022-10-11 17:12:17.985196,11,4,12,7,5,7
2022-10-11 18:12:20.895068,5,5,10,18,1,6
2022-10-11 19:12:22.426304,1,2,5,16,4,6
2022-10-11 20:12:23.437491,4,4,5,9,0,3
2022-10-11 21:12:25.730285,0,1,7,7,4,5
2022-10-11 22:12:26.716783,2,1,5,10,5,2
2022-10-11 23:12:28.174049,4,0,5,6,6,4
2022-10-12 00:23:17.289721,0,2,3,4,8,2
2022-10-12 01:26:09.501469,12,1,2,5,9,3
2022-10-12 02:32:24.150208,12,5,10,4,7,1
2022-10-12 04:42:44.238360,11,8,8,4,7,1
2022-10-12 05:52:31.607188,12,8,8,4,7,0
2022-10-12 07:04:21.314889,13,8,8,5,6,0
2022-10-12 09:08:18.873391,14,9,9,5,7,2
2022-10-12 10:06:58.855913,18,9,9,5,6,2
2022-10-12 11:11:36.613409,24,10,8,5,7,3
2022-10-12 12:07:02.068995,25,8,8,4,6,6
2022-10-12 13:07:00.224708,22,8,9,3,5,4
2022-10-12 13:07:08.664637,22,8,9,3,5,4
2022-10-12 13:07:16.308844,24,8,9,3,5,7
2022-10-12 14:07:04.856535,23,9,9,3,2,7
2022-10-12 15:07:17.340330,22,9,10,3,8,7
2022-10-12 16:07:07.311130,23,10,13,3,10,9
2022-10-12 17:07:09.278307,21,8,11,14,10,7
2022-10-12 18:07:10.315744,10,7,12,15,4,7
2022-10-12 19:07:12.452096,5,7,14,13,1,6
2022-10-12 20:07:15.145820,2,4,17,10,4,2
2022-10-12 21:07:17.005214,0,3,11,9,4,13
2022-10-12 22:07:18.437716,1,3,8,9,5,12
2022-10-12 23:07:18.671393,7,3,5,9,7,8
2022-10-13 00:07:19.141245,4,3,5,8,7,5
2022-10-13 01:07:22.192006,5,3,5,7,8,6
2022-10-13 02:07:25.150533,6,0,5,7,8,5
2022-10-13 03:07:26.204677,6,2,5,7,8,5
2022-10-13 04:07:28.362646,6,2,5,7,8,5
2022-10-13 05:07:29.853059,17,12,5,8,8,5
2022-10-13 06:07:30.881897,17,12,5,8,9,4
2022-10-13 07:07:31.268525,17,11,6,9,9,5
2022-10-13 08:07:33.471783,17,10,7,10,8,7
2022-10-13 09:07:34.421029,22,13,12,12,12,7
2022-10-13 10:07:34.564002,21,12,10,17,15,6
2022-10-13 11:07:35.300315,20,12,11,19,14,6
2022-10-13 12:07:37.339123,18,12,12,18,14,11
2022-10-13 13:07:38.564693,16,12,12,19,14,8
2022-10-13 14:07:39.607853,15,11,8,19,17,4
2022-10-13 15:07:46.701307,19,14,10,16,19,5
2022-10-13 16:07:46.718017,12,13,11,18,15,4
2022-10-13 17:07:47.066673,9,11,12,18,11,1
2022-10-13 18:07:46.994044,8,12,6,18,12,3
2022-10-13 19:07:47.766056,9,15,6,12,13,1
2022-10-13 20:07:47.940432,10,11,6,8,6,2
2022-10-13 21:07:48.848029,4,12,7,1,3,2
2022-10-13 22:07:51.445488,1,4,4,1,6,3
2022-10-13 23:07:51.623336,1,6,5,1,5,2
2022-10-14 00:07:53.334485,2,2,4,1,5,2
2022-10-14 01:07:56.202469,2,1,2,0,3,2
2022-10-14 02:07:58.444632,2,2,12,1,3,1
2022-10-14 03:07:58.549581,15,2,11,1,3,2
2022-10-14 04:08:00.024790,15,2,12,1,3,2
2022-10-14 05:08:01.181573,15,13,12,0,3,1
2022-10-14 06:08:04.210675,15,13,12,0,3,1
2022-10-14 07:08:06.893922,15,12,13,1,3,1
2022-10-14 08:08:09.604908,13,12,15,2,4,2
2022-10-14 09:08:10.999733,11,12,16,4,8,6
2022-10-14 10:08:12.354061,10,13,17,12,13,7
2022-10-14 11:08:15.517603,7,15,18,14,11,6
2022-10-14 12:08:17.275416,9,16,20,16,12,5
2022-10-14 14:08:19.057005,11,16,19,14,9,4
2022-10-14 15:08:20.622608,9,16,18,11,5,7
2022-10-14 16:08:23.114938,3,9,18,11,5,6
2022-10-14 17:08:25.010746,5,7,12,11,3,9
2022-10-14 18:08:25.868091,3,7,6,9,2,10
2022-10-14 19:08:28.112540,13,10,10,11,3,17
2022-10-14 20:08:29.504594,22,11,10,10,4,24
2022-10-14 21:08:29.929996,21,14,11,7,11,14
2022-10-14 22:08:30.747393,25,13,12,8,11,13
2022-10-14 23:08:31.461990,25,13,9,8,14,8
2022-10-15 00:08:34.557073,19,11,7,8,10,2
2022-10-15 01:08:35.152451,9,3,5,8,7,2
2022-10-15 02:08:36.243721,0,3,3,8,5,8
2022-10-15 03:08:37.478268,3,2,3,7,5,8
2022-10-15 04:08:38.930992,2,2,3,6,6,7
2022-10-15 05:08:39.183644,12,2,3,6,7,8
2022-10-15 06:08:40.984983,15,2,3,6,7,9
2022-10-15 07:08:43.142899,14,3,3,6,7,9
2022-10-15 08:08:43.884558,14,3,2,6,7,7
2022-10-15 09:08:44.141415,17,2,3,7,7,6
2022-10-15 10:08:46.733086,17,3,5,7,4,7
2022-10-15 11:08:48.279495,22,8,5,9,2,7
2022-10-15 12:08:50.406209,25,14,5,10,3,10
2022-10-15 13:08:52.984174,26,17,5,12,3,12
2022-10-15 14:08:56.043112,26,17,4,12,7,15
2022-10-15 15:08:56.417162,26,22,7,13,14,18
2022-10-15 16:08:57.037070,24,24,7,12,14,13
2022-10-15 17:08:57.744740,25,20,6,14,13,10
2022-10-15 18:08:58.314487,27,18,4,13,9,5
2022-10-15 19:09:00.997957,10,11,4,14,6,10
2022-10-15 20:09:01.471694,12,9,5,14,5,10
2022-10-15 21:09:02.896436,13,10,8,11,5,11
2022-10-15 22:09:03.349409,14,2,9,11,6,11
2022-10-15 23:09:05.518197,14,1,9,12,7,9
2022-10-16 00:09:06.657639,7,1,6,11,7,7
2022-10-16 01:09:08.477167,7,5,3,12,8,2
2022-10-16 02:09:09.153412,5,2,3,10,8,2
2022-10-16 03:09:09.497009,3,1,4,7,7,3
2022-10-16 04:09:11.847167,4,1,3,7,9,3
2022-10-16 05:09:13.887205,4,14,6,6,11,3
2022-10-16 06:09:15.708229,4,10,8,6,10,3
2022-10-16 07:09:18.234986,3,10,9,6,10,3
2022-10-16 08:09:20.942903,3,10,10,6,10,3
2022-10-16 09:09:21.365263,3,10,10,6,9,4
2022-10-16 10:09:21.894025,6,11,13,6,9,2
2022-10-16 11:09:24.808438,8,11,12,8,9,8
2022-10-16 12:09:27.933622,8,9,11,8,3,11
2022-10-16 13:09:30.928155,21,11,11,9,3,15
2022-10-16 14:09:32.694904,17,10,11,8,2,12
2022-10-16 15:09:32.772157,13,10,9,8,10,5
2022-10-16 16:09:33.915424,16,10,9,9,9,3
2022-10-16 17:09:35.090627,17,11,7,9,12,7
2022-10-16 18:09:37.028431,20,12,7,11,6,11
2022-10-16 19:09:39.377973,21,7,8,10,6,19
2022-10-16 20:09:40.759565,18,6,8,5,10,21
2022-10-16 21:09:41.822466,15,2,8,7,12,9
2022-10-16 22:09:43.353818,16,3,9,8,10,2
2022-10-16 23:09:46.027453,12,2,9,6,10,2
2022-10-17 00:09:46.914718,11,2,8,5,10,2
2022-10-17 01:09:49.923012,8,2,8,5,10,2
2022-10-17 02:09:51.787916,6,2,8,3,10,2
2022-10-17 03:09:54.435647,6,2,8,3,12,2
2022-10-17 04:09:56.436061,6,2,8,3,12,1
2022-10-17 05:09:58.146175,6,10,8,3,12,11
2022-10-17 06:10:00.186128,6,10,8,4,13,11
2022-10-17 07:10:01.444942,8,9,8,4,11,11
2022-10-17 08:10:03.592813,7,11,8,6,11,13
2022-10-17 09:10:06.138105,7,11,11,7,10,11
2022-10-17 10:10:06.370206,8,12,10,15,14,7
2022-10-17 11:10:08.267033,9,14,10,15,11,7
2022-10-17 12:10:10.306016,8,14,11,16,11,9
2022-10-17 13:10:12.066603,9,13,12,17,11,8
2022-10-17 14:10:13.453507,6,7,10,15,12,8
2022-10-17 15:10:13.937141,8,9,10,13,7,6
2022-10-17 16:10:15.001784,5,7,8,13,6,6
2022-10-17 17:10:15.589156,6,7,9,14,8,8
2022-10-17 18:10:17.126526,4,9,5,15,6,7
2022-10-17 19:10:18.231913,7,6,3,12,4,7
2022-10-17 20:10:19.972605,3,4,2,12,1,8
2022-10-17 21:10:22.564944,5,7,1,6,3,1
2022-10-17 22:10:25.229121,5,2,1,5,8,2
2022-10-17 23:10:27.276338,2,1,1,5,6,2
2022-10-18 00:10:29.797285,14,1,1,3,1,2
2022-10-18 01:10:31.166018,14,1,1,3,4,2
2022-10-18 02:10:31.249426,14,2,1,3,4,2
2022-10-18 03:10:32.087395,14,2,1,3,5,2
2022-10-18 04:10:32.226947,14,2,1,3,5,2
2022-10-18 05:10:33.919655,14,2,1,3,5,2
2022-10-18 06:10:36.411930,14,2,1,3,6,2
2022-10-18 07:10:37.079226,14,3,1,4,6,2
2022-10-18 08:10:37.518321,12,4,3,4,6,5
2022-10-18 09:10:40.215216,9,3,3,3,8,2
2022-10-18 10:10:42.371860,15,3,4,8,12,3
2022-10-18 11:10:44.952038,12,6,3,8,14,4
2022-10-18 12:10:47.081581,11,8,3,8,14,7
2022-10-18 13:10:49.115424,11,8,5,6,19,7
2022-10-18 14:10:52.281714,7,7,4,8,18,6
2022-10-18 15:10:53.663009,10,9,6,6,17,8
2022-10-18 16:10:54.459037,10,8,8,7,17,13
2022-10-18 17:10:54.951701,8,6,5,4,19,12
2022-10-18 18:10:55.877687,4,6,2,4,19,13
2022-10-18 19:10:57.737444,9,2,1,1,16,13
2022-10-18 20:10:57.854432,13,5,2,1,18,21
2022-10-18 21:10:59.945328,11,5,1,1,20,18
2022-10-18 22:10:59.975754,8,2,1,1,18,17
2022-10-18 23:11:02.814176,7,2,1,1,18,8
2022-10-19 00:11:05.655122,2,1,1,1,11,6
2022-10-19 01:11:05.774654,3,1,1,1,12,2
2022-10-19 02:11:08.143481,1,1,1,1,13,2
2022-10-19 03:11:09.179047,3,9,1,1,13,2
2022-10-19 04:11:09.732882,3,9,1,1,13,2
2022-10-19 05:11:12.550264,3,9,1,1,13,2
2022-10-19 06:11:14.380851,3,8,1,1,13,2
2022-10-19 07:11:16.753450,3,7,1,1,13,2
2022-10-19 08:11:18.334465,4,5,3,2,10,4
